id|symbol|date|price|volume
AAPL_2022-06-23|AAPL|2022-06-23|137.63937377929688|72433800
AMZN_2022-06-23|AMZN|2022-06-23|112.44000244140625|64345300
GOOGL_2022-06-23|GOOGL|2022-06-23|112.24199676513672|28362000
MSFT_2022-06-23|MSFT|2022-06-23|256.9422302246094|25861400
META_2022-06-24|META|2022-06-24|170.16000366210938|68736000
AAPL_2022-06-24|AAPL|2022-06-24|141.01393127441406|89116800
AMZN_2022-06-24|AMZN|2022-06-24|116.45999908447266|69867600
NFLX_2022-06-24|NFLX|2022-06-24|190.85000610351562|12424000
MSFT_2022-06-24|MSFT|2022-06-24|265.71673583984375|33923200
TSLA_2022-06-24|TSLA|2022-06-24|245.7066650390625|95770800
GOOGL_2022-06-24|GOOGL|2022-06-24|117.9749984741211|41164000
META_2022-06-27|META|2022-06-27|169.49000549316406|29174600
AMZN_2022-06-27|AMZN|2022-06-27|113.22000122070312|62133200
NFLX_2022-06-27|NFLX|2022-06-27|189.13999938964844|8363900
GOOGL_2022-06-27|GOOGL|2022-06-27|115.83350372314453|36420000
MSFT_2022-06-27|MSFT|2022-06-27|262.92755126953125|24615100
TSLA_2022-06-27|TSLA|2022-06-27|244.9199981689453|89178300
AAPL_2022-06-27|AAPL|2022-06-27|141.013916015625|70207900
META_2022-06-28|META|2022-06-28|160.67999267578125|27744500
AMZN_2022-06-28|AMZN|2022-06-28|107.4000015258789|74942900
AAPL_2022-06-28|AAPL|2022-06-28|136.81317138671875|67083400
NFLX_2022-06-28|NFLX|2022-06-28|179.60000610351562|7185400
GOOGL_2022-06-28|GOOGL|2022-06-28|112.00749969482422|35792000
TSLA_2022-06-28|TSLA|2022-06-28|232.663330078125|90391200
MSFT_2022-06-28|MSFT|2022-06-28|254.57986450195312|27295500
AAPL_2022-06-29|AAPL|2022-06-29|138.59500122070312|66242400
NFLX_2022-06-29|NFLX|2022-06-29|178.36000061035156|5766800
META_2022-06-29|META|2022-06-29|163.94000244140625|28595200
AMZN_2022-06-29|AMZN|2022-06-29|108.91999816894531|66375300
TSLA_2022-06-29|TSLA|2022-06-29|228.49000549316406|82897200
MSFT_2022-06-29|MSFT|2022-06-29|258.3318786621094|20069800
GOOGL_2022-06-29|GOOGL|2022-06-29|111.70149993896484|24716000
AMZN_2022-06-30|AMZN|2022-06-30|106.20999908447266|97679400
META_2022-06-30|META|2022-06-30|161.25|35250600
TSLA_2022-06-30|TSLA|2022-06-30|224.47332763671875|94600500
MSFT_2022-06-30|MSFT|2022-06-30|254.92723083496094|31730900
AAPL_2022-06-30|AAPL|2022-06-30|136.096435546875|98964500
GOOGL_2022-06-30|GOOGL|2022-06-30|108.96299743652344|43170000
NFLX_2022-06-30|NFLX|2022-06-30|174.8699951171875|7894700
META_2022-07-01|META|2022-07-01|160.02999877929688|31423900
AMZN_2022-07-01|AMZN|2022-07-01|109.55999755859375|73021200
AAPL_2022-07-01|AAPL|2022-07-01|138.29635620117188|71051600
NFLX_2022-07-01|NFLX|2022-07-01|179.9499969482422|5201600
TSLA_2022-07-01|TSLA|2022-07-01|227.26333618164062|74460300
MSFT_2022-07-01|MSFT|2022-07-01|257.6568908691406|22837700
GOOGL_2022-07-01|GOOGL|2022-07-01|108.73750305175781|35476000
META_2022-07-05|META|2022-07-05|168.19000244140625|28618600
GOOGL_2022-07-05|GOOGL|2022-07-05|113.26300048828125|39342000
TSLA_2022-07-05|TSLA|2022-07-05|233.06666564941406|84581100
NFLX_2022-07-05|NFLX|2022-07-05|185.8800048828125|7334300
MSFT_2022-07-05|MSFT|2022-07-05|260.9026794433594|22941000
AAPL_2022-07-05|AAPL|2022-07-05|140.9143524169922|73353800
AMZN_2022-07-05|AMZN|2022-07-05|113.5|76583700
GOOGL_2022-07-06|GOOGL|2022-07-06|114.5719985961914|37432000
TSLA_2022-07-06|TSLA|2022-07-06|231.73333740234375|71853600
AMZN_2022-07-06|AMZN|2022-07-06|114.33000183105469|66958900
META_2022-07-06|META|2022-07-06|169.77000427246094|23085900
AAPL_2022-07-06|AAPL|2022-07-06|142.26817321777344|74064300
NFLX_2022-07-06|NFLX|2022-07-06|184.05999755859375|5753400
MSFT_2022-07-06|MSFT|2022-07-06|264.2377624511719|23824400
META_2022-07-07|META|2022-07-07|172.19000244140625|24083400
AAPL_2022-07-07|AAPL|2022-07-07|145.68252563476562|66253700
AMZN_2022-07-07|AMZN|2022-07-07|116.33000183105469|57872300
TSLA_2022-07-07|TSLA|2022-07-07|244.5433349609375|81930600
GOOGL_2022-07-07|GOOGL|2022-07-07|118.78299713134766|40936000
NFLX_2022-07-07|NFLX|2022-07-07|189.27000427246094|6334500
MSFT_2022-07-07|MSFT|2022-07-07|266.4115295410156|20859900
META_2022-07-08|META|2022-07-08|170.8800048828125|19249200
GOOGL_2022-07-08|GOOGL|2022-07-08|119.35350036621094|38238000
TSLA_2022-07-08|TSLA|2022-07-08|250.76333618164062|101854200
MSFT_2022-07-08|MSFT|2022-07-08|265.6770324707031|19658800
AAPL_2022-07-08|AAPL|2022-07-08|146.36936950683594|64547800
AMZN_2022-07-08|AMZN|2022-07-08|115.54000091552734|45719700
NFLX_2022-07-08|NFLX|2022-07-08|186.97999572753906|5835700
META_2022-07-11|META|2022-07-11|162.8800048828125|21885600
AMZN_2022-07-11|AMZN|2022-07-11|111.75|53487600
AAPL_2022-07-11|AAPL|2022-07-11|144.20925903320312|63141600
GOOGL_2022-07-11|GOOGL|2022-07-11|115.67649841308594|31196000
NFLX_2022-07-11|NFLX|2022-07-11|177.33999633789062|6038800
MSFT_2022-07-11|MSFT|2022-07-11|262.55035400390625|19455200
TSLA_2022-07-11|TSLA|2022-07-11|234.3433380126953|99241200
AMZN_2022-07-12|AMZN|2022-07-12|109.22000122070312|54280300
META_2022-07-12|META|2022-07-12|163.27000427246094|16639700
AAPL_2022-07-12|AAPL|2022-07-12|145.1947479248047|77588800
GOOGL_2022-07-12|GOOGL|2022-07-12|114.02050018310547|29960000
NFLX_2022-07-12|NFLX|2022-07-12|174.4499969482422|6845300
MSFT_2022-07-12|MSFT|2022-07-12|251.79066467285156|35868500
TSLA_2022-07-12|TSLA|2022-07-12|233.07000732421875|87930900
GOOGL_2022-07-13|GOOGL|2022-07-13|111.35350036621094|43722000
TSLA_2022-07-13|TSLA|2022-07-13|237.0399932861328|97954500
AMZN_2022-07-13|AMZN|2022-07-13|110.4000015258789|61353800
MSFT_2022-07-13|MSFT|2022-07-13|250.84771728515625|29497400
META_2022-07-13|META|2022-07-13|163.49000549316406|16555100
AAPL_2022-07-13|AAPL|2022-07-13|144.82644653320312|71185600
NFLX_2022-07-13|NFLX|2022-07-13|176.55999755859375|12734400
META_2022-07-14|META|2022-07-14|158.0500030517578|23765200
AMZN_2022-07-14|AMZN|2022-07-14|110.62999725341797|51163100
AAPL_2022-07-14|AAPL|2022-07-14|147.79286193847656|78140700
MSFT_2022-07-14|MSFT|2022-07-14|252.19764709472656|25102800
NFLX_2022-07-14|NFLX|2022-07-14|174.77999877929688|9039500
TSLA_2022-07-14|TSLA|2022-07-14|238.31333923339844|78557400
GOOGL_2022-07-14|GOOGL|2022-07-14|110.36750030517578|37004000
META_2022-07-15|META|2022-07-15|164.6999969482422|23342800
MSFT_2022-07-15|MSFT|2022-07-15|254.81808471679688|29774100
TSLA_2022-07-15|TSLA|2022-07-15|240.06666564941406|69683100
GOOGL_2022-07-15|GOOGL|2022-07-15|111.77749633789062|46770000
AMZN_2022-07-15|AMZN|2022-07-15|113.55000305175781|84317800
AAPL_2022-07-15|AAPL|2022-07-15|149.48509216308594|76259900
NFLX_2022-07-15|NFLX|2022-07-15|189.11000061035156|16319100
META_2022-07-18|META|2022-07-18|167.22999572753906|23574300
AMZN_2022-07-18|AMZN|2022-07-18|113.76000213623047|59115400
AAPL_2022-07-18|AAPL|2022-07-18|146.39926147460938|81420900
TSLA_2022-07-18|TSLA|2022-07-18|240.54666137695312|82537500
NFLX_2022-07-18|NFLX|2022-07-18|190.9199981689453|16322800
MSFT_2022-07-18|MSFT|2022-07-18|252.3663787841797|20975000
GOOGL_2022-07-18|GOOGL|2022-07-18|109.02999877929688|43164600
MSFT_2022-07-19|MSFT|2022-07-19|257.6072692871094|25012600
META_2022-07-19|META|2022-07-19|175.77999877929688|25933700
AMZN_2022-07-19|AMZN|2022-07-19|118.20999908447266|60990000
AAPL_2022-07-19|AAPL|2022-07-19|150.3113250732422|82982400
NFLX_2022-07-19|NFLX|2022-07-19|201.6300048828125|28178700
TSLA_2022-07-19|TSLA|2022-07-19|245.52999877929688|80890200
GOOGL_2022-07-19|GOOGL|2022-07-19|113.80999755859375|36530900
MSFT_2022-07-20|MSFT|2022-07-20|260.3269348144531|22788300
TSLA_2022-07-20|TSLA|2022-07-20|247.5|88864200
GOOGL_2022-07-20|GOOGL|2022-07-20|113.9000015258789|35600400
NFLX_2022-07-20|NFLX|2022-07-20|216.44000244140625|53920300
AAPL_2022-07-20|AAPL|2022-07-20|152.34201049804688|64823400
AMZN_2022-07-20|AMZN|2022-07-20|122.7699966430664|71268300
META_2022-07-20|META|2022-07-20|183.08999633789062|24784300
AAPL_2022-07-21|AAPL|2022-07-21|154.6414794921875|65086600
AMZN_2022-07-21|AMZN|2022-07-21|124.62999725341797|60239900
META_2022-07-21|META|2022-07-21|183.1699981689453|27195800
NFLX_2022-07-21|NFLX|2022-07-21|223.8800048828125|23430100
MSFT_2022-07-21|MSFT|2022-07-21|262.8778991699219|22404700
TSLA_2022-07-21|TSLA|2022-07-21|271.7066650390625|142032300
GOOGL_2022-07-21|GOOGL|2022-07-21|114.33999633789062|32676200
META_2022-07-22|META|2022-07-22|169.27000427246094|42583900
AMZN_2022-07-22|AMZN|2022-07-22|122.41999816894531|51463800
MSFT_2022-07-22|MSFT|2022-07-22|258.4311218261719|21881300
GOOGL_2022-07-22|GOOGL|2022-07-22|107.9000015258789|48901200
TSLA_2022-07-22|TSLA|2022-07-22|272.24334716796875|103472700
NFLX_2022-07-22|NFLX|2022-07-22|220.44000244140625|17805500
AAPL_2022-07-22|AAPL|2022-07-22|153.38720703125|66675400
AMZN_2022-07-25|AMZN|2022-07-25|121.13999938964844|50221300
META_2022-07-25|META|2022-07-25|166.64999389648438|26166300
AAPL_2022-07-25|AAPL|2022-07-25|152.25242614746094|53623900
TSLA_2022-07-25|TSLA|2022-07-25|268.4333190917969|64073400
NFLX_2022-07-25|NFLX|2022-07-25|218.50999450683594|10935200
MSFT_2022-07-25|MSFT|2022-07-25|256.9124450683594|21056000
GOOGL_2022-07-25|GOOGL|2022-07-25|107.51000213623047|34690900
GOOGL_2022-07-26|GOOGL|2022-07-26|105.0199966430664|47991000
TSLA_2022-07-26|TSLA|2022-07-26|258.8599853515625|66820800
AMZN_2022-07-26|AMZN|2022-07-26|114.80999755859375|67075100
META_2022-07-26|META|2022-07-26|159.14999389648438|28468400
NFLX_2022-07-26|NFLX|2022-07-26|213.91000366210938|9508500
MSFT_2022-07-26|MSFT|2022-07-26|250.03378295898438|39348000
AAPL_2022-07-26|AAPL|2022-07-26|150.90858459472656|55138700
AAPL_2022-07-27|AAPL|2022-07-27|156.0749053955078|78620700
TSLA_2022-07-27|TSLA|2022-07-27|274.82000732421875|88110000
GOOGL_2022-07-27|GOOGL|2022-07-27|113.05999755859375|59858500
MSFT_2022-07-27|MSFT|2022-07-27|266.7490234375|45994000
META_2022-07-27|META|2022-07-27|169.5800018310547|43846600
AMZN_2022-07-27|AMZN|2022-07-27|120.97000122070312|61582000
NFLX_2022-07-27|NFLX|2022-07-27|226.75|10508400
META_2022-07-28|META|2022-07-28|160.72000122070312|73214300
MSFT_2022-07-28|MSFT|2022-07-28|274.3621826171875|33459300
NFLX_2022-07-28|NFLX|2022-07-28|226.02000427246094|8972700
AMZN_2022-07-28|AMZN|2022-07-28|122.27999877929688|82245500
AAPL_2022-07-28|AAPL|2022-07-28|156.6323699951172|81378700
TSLA_2022-07-28|TSLA|2022-07-28|280.8999938964844|84723000
GOOGL_2022-07-28|GOOGL|2022-07-28|114.22000122070312|32816600
META_2022-07-29|META|2022-07-29|159.10000610351562|42065400
GOOGL_2022-07-29|GOOGL|2022-07-29|116.31999969482422|37223400
MSFT_2022-07-29|MSFT|2022-07-29|278.6601257324219|32152800
AAPL_2022-07-29|AAPL|2022-07-29|161.76881408691406|101786900
AMZN_2022-07-29|AMZN|2022-07-29|134.9499969482422|148892900
NFLX_2022-07-29|NFLX|2022-07-29|224.89999389648438|9064900
TSLA_2022-07-29|TSLA|2022-07-29|297.1499938964844|95313000
AMZN_2022-08-01|AMZN|2022-08-01|135.38999938964844|76846900
META_2022-08-01|META|2022-08-01|159.92999267578125|40596700
AAPL_2022-08-01|AAPL|2022-08-01|160.77337646484375|67829400
NFLX_2022-08-01|NFLX|2022-08-01|226.2100067138672|5525000
MSFT_2022-08-01|MSFT|2022-08-01|275.95037841796875|21539600
TSLA_2022-08-01|TSLA|2022-08-01|297.27667236328125|117042900
GOOGL_2022-08-01|GOOGL|2022-08-01|114.86000061035156|26034300
TSLA_2022-08-02|TSLA|2022-08-02|300.586669921875|95577600
META_2022-08-02|META|2022-08-02|160.19000244140625|27374500
AAPL_2022-08-02|AAPL|2022-08-02|159.2802276611328|59907000
GOOGL_2022-08-02|GOOGL|2022-08-02|115.12999725341797|20236000
MSFT_2022-08-02|MSFT|2022-08-02|272.78399658203125|22754200
AMZN_2022-08-02|AMZN|2022-08-02|134.16000366210938|61922400
NFLX_2022-08-02|NFLX|2022-08-02|221.4199981689453|6361300
GOOGL_2022-08-03|GOOGL|2022-08-03|118.08000183105469|28499000
AAPL_2022-08-03|AAPL|2022-08-03|165.37232971191406|82507500
NFLX_2022-08-03|NFLX|2022-08-03|226.72999572753906|6400700
AMZN_2022-08-03|AMZN|2022-08-03|139.52000427246094|71827800
META_2022-08-03|META|2022-08-03|168.8000030517578|31721900
MSFT_2022-08-03|MSFT|2022-08-03|280.3772888183594|23518900
TSLA_2022-08-03|TSLA|2022-08-03|307.39666748046875|80091000
META_2022-08-04|META|2022-08-04|170.57000732421875|23938200
AMZN_2022-08-04|AMZN|2022-08-04|142.57000732421875|70585000
TSLA_2022-08-04|TSLA|2022-08-04|308.6333312988281|72256200
NFLX_2022-08-04|NFLX|2022-08-04|229.91000366210938|7142700
MSFT_2022-08-04|MSFT|2022-08-04|281.5485534667969|18098700
AAPL_2022-08-04|AAPL|2022-08-04|165.05377197265625|55474100
GOOGL_2022-08-04|GOOGL|2022-08-04|118.19000244140625|21602900
META_2022-08-05|META|2022-08-05|167.11000061035156|25832700
AMZN_2022-08-05|AMZN|2022-08-05|140.8000030517578|50686900
AAPL_2022-08-05|AAPL|2022-08-05|164.8245086669922|56697000
MSFT_2022-08-05|MSFT|2022-08-05|280.81402587890625|16774600
TSLA_2022-08-05|TSLA|2022-08-05|288.1700134277344|113172900
NFLX_2022-08-05|NFLX|2022-08-05|226.77999877929688|5539700
GOOGL_2022-08-05|GOOGL|2022-08-05|117.47000122070312|19159500
GOOGL_2022-08-08|GOOGL|2022-08-08|117.30000305175781|19138300
AAPL_2022-08-08|AAPL|2022-08-08|164.3460235595703|60276900
TSLA_2022-08-08|TSLA|2022-08-08|290.42333984375|98994000
NFLX_2022-08-08|NFLX|2022-08-08|233.49000549316406|10982100
META_2022-08-08|META|2022-08-08|170.25|27299100
MSFT_2022-08-08|MSFT|2022-08-08|278.2432556152344|18739200
AMZN_2022-08-08|AMZN|2022-08-08|139.41000366210938|52229000
MSFT_2022-08-09|MSFT|2022-08-09|280.20855712890625|23405200
META_2022-08-09|META|2022-08-09|168.52999877929688|18655100
TSLA_2022-08-09|TSLA|2022-08-09|283.3333435058594|86244600
AMZN_2022-08-09|AMZN|2022-08-09|137.8300018310547|40434700
GOOGL_2022-08-09|GOOGL|2022-08-09|116.62999725341797|19086500
NFLX_2022-08-09|NFLX|2022-08-09|229.94000244140625|6181200
AAPL_2022-08-09|AAPL|2022-08-09|164.39585876464844|63135500
META_2022-08-10|META|2022-08-10|178.33999633789062|30262100
TSLA_2022-08-10|TSLA|2022-08-10|294.3566589355469|94918800
AAPL_2022-08-10|AAPL|2022-08-10|168.7021484375|70170500
GOOGL_2022-08-10|GOOGL|2022-08-10|119.69999694824219|30930400
MSFT_2022-08-10|MSFT|2022-08-10|287.0177307128906|24687800
AMZN_2022-08-10|AMZN|2022-08-10|142.69000244140625|54773800
NFLX_2022-08-10|NFLX|2022-08-10|244.11000061035156|9254800
META_2022-08-11|META|2022-08-11|177.49000549316406|24079100
AMZN_2022-08-11|AMZN|2022-08-11|140.63999938964844|44867300
AAPL_2022-08-11|AAPL|2022-08-11|167.95452880859375|57149200
NFLX_2022-08-11|NFLX|2022-08-11|242.6999969482422|8780100
TSLA_2022-08-11|TSLA|2022-08-11|286.6300048828125|70155000
GOOGL_2022-08-11|GOOGL|2022-08-11|118.83999633789062|24293700
MSFT_2022-08-11|MSFT|2022-08-11|284.8935852050781|20065900
META_2022-08-12|META|2022-08-12|180.5|21274000
AMZN_2022-08-12|AMZN|2022-08-12|143.5500030517578|47643500
AAPL_2022-08-12|AAPL|2022-08-12|171.5530548095703|68039400
TSLA_2022-08-12|TSLA|2022-08-12|300.0299987792969|79657200
MSFT_2022-08-12|MSFT|2022-08-12|289.74737548828125|22619700
NFLX_2022-08-12|NFLX|2022-08-12|249.3000030517578|6098500
GOOGL_2022-08-12|GOOGL|2022-08-12|121.68000030517578|19096300
META_2022-08-15|META|2022-08-15|180.88999938964844|15878700
AMZN_2022-08-15|AMZN|2022-08-15|143.17999267578125|39014600
AAPL_2022-08-15|AAPL|2022-08-15|172.63958740234375|54091700
GOOGL_2022-08-15|GOOGL|2022-08-15|122.08000183105469|19494800
NFLX_2022-08-15|NFLX|2022-08-15|249.11000061035156|6527400
TSLA_2022-08-15|TSLA|2022-08-15|309.32000732421875|89359200
MSFT_2022-08-15|MSFT|2022-08-15|291.2958068847656|18085700
META_2022-08-16|META|2022-08-16|179.47000122070312|21156700
AMZN_2022-08-16|AMZN|2022-08-16|144.77999877929688|59102900
AAPL_2022-08-16|AAPL|2022-08-16|172.48008728027344|56377100
NFLX_2022-08-16|NFLX|2022-08-16|245.69000244140625|5136800
GOOGL_2022-08-16|GOOGL|2022-08-16|121.69999694824219|19041200
TSLA_2022-08-16|TSLA|2022-08-16|306.5633239746094|88136400
MSFT_2022-08-16|MSFT|2022-08-16|290.54144287109375|18102900
META_2022-08-17|META|2022-08-17|174.85000610351562|20118100
AMZN_2022-08-17|AMZN|2022-08-17|142.10000610351562|48149800
AAPL_2022-08-17|AAPL|2022-08-17|173.99526977539062|79542000
NFLX_2022-08-17|NFLX|2022-08-17|241.14999389648438|5627200
MSFT_2022-08-17|MSFT|2022-08-17|289.7755432128906|18253400
GOOGL_2022-08-17|GOOGL|2022-08-17|119.55000305175781|22847000
TSLA_2022-08-17|TSLA|2022-08-17|303.9966735839844|68766000
AMZN_2022-08-18|AMZN|2022-08-18|142.3000030517578|37458700
NFLX_2022-08-18|NFLX|2022-08-18|245.1699981689453|5280400
AAPL_2022-08-18|AAPL|2022-08-18|173.59652709960938|62290100
META_2022-08-18|META|2022-08-18|174.66000366210938|18844500
MSFT_2022-08-18|MSFT|2022-08-18|288.6316223144531|17186200
TSLA_2022-08-18|TSLA|2022-08-18|302.8699951171875|47500500
GOOGL_2022-08-18|GOOGL|2022-08-18|120.16999816894531|17987700
META_2022-08-19|META|2022-08-19|167.9600067138672|26240800
AMZN_2022-08-19|AMZN|2022-08-19|138.22999572753906|47792800
MSFT_2022-08-19|MSFT|2022-08-19|284.6329345703125|20570000
NFLX_2022-08-19|NFLX|2022-08-19|241.16000366210938|7504700
GOOGL_2022-08-19|GOOGL|2022-08-19|117.20999908447266|21809500
TSLA_2022-08-19|TSLA|2022-08-19|296.6666564941406|61395300
AAPL_2022-08-19|AAPL|2022-08-19|170.9748992919922|70346300
META_2022-08-22|META|2022-08-22|163.0500030517578|19499700
AMZN_2022-08-22|AMZN|2022-08-22|133.22000122070312|50461500
AAPL_2022-08-22|AAPL|2022-08-22|167.03744506835938|69026800
GOOGL_2022-08-22|GOOGL|2022-08-22|114.23999786376953|21456600
NFLX_2022-08-22|NFLX|2022-08-22|226.5399932861328|8630100
MSFT_2022-08-22|MSFT|2022-08-22|276.2774658203125|25061100
TSLA_2022-08-22|TSLA|2022-08-22|289.913330078125|55843200
NFLX_2022-08-23|NFLX|2022-08-23|224.5500030517578|5276900
META_2022-08-23|META|2022-08-23|161.11000061035156|18111800
AAPL_2022-08-23|AAPL|2022-08-23|166.69851684570312|54147100
AMZN_2022-08-23|AMZN|2022-08-23|133.6199951171875|36252100
GOOGL_2022-08-23|GOOGL|2022-08-23|113.86000061035156|15870400
TSLA_2022-08-23|TSLA|2022-08-23|296.4533386230469|63984900
MSFT_2022-08-23|MSFT|2022-08-23|274.97442626953125|17527400
META_2022-08-24|META|2022-08-24|163.25999450683594|20891500
NFLX_2022-08-24|NFLX|2022-08-24|229.61000061035156|5426300
AMZN_2022-08-24|AMZN|2022-08-24|133.8000030517578|38627000
TSLA_2022-08-24|TSLA|2022-08-24|297.0966796875|57259800
AAPL_2022-08-24|AAPL|2022-08-24|166.99757385253906|53841500
GOOGL_2022-08-24|GOOGL|2022-08-24|113.69000244140625|17734600
MSFT_2022-08-24|MSFT|2022-08-24|274.327880859375|18137000
META_2022-08-25|META|2022-08-25|168.77999877929688|15550500
GOOGL_2022-08-25|GOOGL|2022-08-25|116.6500015258789|16956800
TSLA_2022-08-25|TSLA|2022-08-25|296.07000732421875|53230000
AMZN_2022-08-25|AMZN|2022-08-25|137.27999877929688|37496300
AAPL_2022-08-25|AAPL|2022-08-25|169.4896240234375|51218200
NFLX_2022-08-25|NFLX|2022-08-25|233.97999572753906|3766900
MSFT_2022-08-25|MSFT|2022-08-25|277.37164306640625|16583400
META_2022-08-26|META|2022-08-26|161.77999877929688|24023600
MSFT_2022-08-26|MSFT|2022-08-26|266.6686706542969|27549300
GOOGL_2022-08-26|GOOGL|2022-08-26|110.33999633789062|37245700
NFLX_2022-08-26|NFLX|2022-08-26|223.27999877929688|5349800
TSLA_2022-08-26|TSLA|2022-08-26|288.0899963378906|57163900
AAPL_2022-08-26|AAPL|2022-08-26|163.09999084472656|78961000
AMZN_2022-08-26|AMZN|2022-08-26|130.75|53322700
META_2022-08-29|META|2022-08-29|159.1699981689453|20052700
AMZN_2022-08-29|AMZN|2022-08-29|129.7899932861328|48101600
AAPL_2022-08-29|AAPL|2022-08-29|160.86712646484375|73314000
MSFT_2022-08-29|MSFT|2022-08-29|263.8238525390625|20338500
TSLA_2022-08-29|TSLA|2022-08-29|284.82000732421875|41864700
NFLX_2022-08-29|NFLX|2022-08-29|224.57000732421875|7109400
GOOGL_2022-08-29|GOOGL|2022-08-29|109.41999816894531|21191200
META_2022-08-30|META|2022-08-30|157.16000366210938|19567900
GOOGL_2022-08-30|GOOGL|2022-08-30|108.94000244140625|27513300
TSLA_2022-08-30|TSLA|2022-08-30|277.70001220703125|50541800
NFLX_2022-08-30|NFLX|2022-08-30|220.64999389648438|5740400
MSFT_2022-08-30|MSFT|2022-08-30|261.5758056640625|22767100
AAPL_2022-08-30|AAPL|2022-08-30|158.4049835205078|77906200
AMZN_2022-08-30|AMZN|2022-08-30|128.72999572753906|49203000
META_2022-08-31|META|2022-08-31|162.92999267578125|40953000
AMZN_2022-08-31|AMZN|2022-08-31|126.7699966430664|53648700
MSFT_2022-08-31|MSFT|2022-08-31|260.0837707519531|24791800
GOOGL_2022-08-31|GOOGL|2022-08-31|108.22000122070312|28627000
TSLA_2022-08-31|TSLA|2022-08-31|275.6099853515625|52107300
NFLX_2022-08-31|NFLX|2022-08-31|223.55999755859375|8615900
AAPL_2022-08-31|AAPL|2022-08-31|156.7203369140625|87991100
NFLX_2022-09-01|NFLX|2022-09-01|230.0399932861328|7292900
META_2022-09-01|META|2022-09-01|165.36000061035156|30145700
AAPL_2022-09-01|AAPL|2022-09-01|157.45799255371094|74229900
AMZN_2022-09-01|AMZN|2022-09-01|127.81999969482422|56636100
GOOGL_2022-09-01|GOOGL|2022-09-01|109.73999786376953|28360900
MSFT_2022-09-01|MSFT|2022-09-01|259.0194396972656|23263400
TSLA_2022-09-01|TSLA|2022-09-01|277.1600036621094|54287000
NFLX_2022-09-02|NFLX|2022-09-02|226.11000061035156|8164900
AMZN_2022-09-02|AMZN|2022-09-02|127.51000213623047|57429800
GOOGL_2022-09-02|GOOGL|2022-09-02|107.8499984741211|24160700
AAPL_2022-09-02|AAPL|2022-09-02|155.3148193359375|76957800
META_2022-09-02|META|2022-09-02|160.32000732421875|22634200
MSFT_2022-09-02|MSFT|2022-09-02|254.70245361328125|22855400
TSLA_2022-09-02|TSLA|2022-09-02|270.2099914550781|50890100
TSLA_2022-09-06|TSLA|2022-09-06|274.4200134277344|55860000
MSFT_2022-09-06|MSFT|2022-09-06|251.9073486328125|21328200
NFLX_2022-09-06|NFLX|2022-09-06|218.38999938964844|7469000
AMZN_2022-09-06|AMZN|2022-09-06|126.11000061035156|43888600
AAPL_2022-09-06|AAPL|2022-09-06|154.0388946533203|73714800
GOOGL_2022-09-06|GOOGL|2022-09-06|106.80999755859375|25068300
META_2022-09-06|META|2022-09-06|158.5399932861328|19339800
TSLA_2022-09-07|TSLA|2022-09-07|283.70001220703125|50028900
MSFT_2022-09-07|MSFT|2022-09-07|256.7217102050781|24126700
NFLX_2022-09-07|NFLX|2022-09-07|228.9600067138672|8149300
GOOGL_2022-09-07|GOOGL|2022-09-07|109.44999694824219|23167000
AMZN_2022-09-07|AMZN|2022-09-07|129.47999572753906|47900300
AAPL_2022-09-07|AAPL|2022-09-07|155.46435546875|87449600
META_2022-09-07|META|2022-09-07|160.38999938964844|16831200
NFLX_2022-09-08|NFLX|2022-09-08|227.44000244140625|6737400
MSFT_2022-09-08|MSFT|2022-09-08|257.1493835449219|20319900
AAPL_2022-09-08|AAPL|2022-09-08|153.9691162109375|84923800
AMZN_2022-09-08|AMZN|2022-09-08|129.82000732421875|43988500
TSLA_2022-09-08|TSLA|2022-09-08|289.260009765625|53713100
GOOGL_2022-09-08|GOOGL|2022-09-08|108.37999725341797|24238300
META_2022-09-08|META|2022-09-08|162.05999755859375|22530800
GOOGL_2022-09-09|GOOGL|2022-09-09|110.6500015258789|23197700
MSFT_2022-09-09|MSFT|2022-09-09|263.05792236328125|22084700
NFLX_2022-09-09|NFLX|2022-09-09|233.57000732421875|6699600
AAPL_2022-09-09|AAPL|2022-09-09|156.86985778808594|68028800
AMZN_2022-09-09|AMZN|2022-09-09|133.27000427246094|49387600
TSLA_2022-09-09|TSLA|2022-09-09|299.67999267578125|54338100
META_2022-09-09|META|2022-09-09|169.14999389648438|22086800
META_2022-09-12|META|2022-09-12|168.9600067138672|23220400
AAPL_2022-09-12|AAPL|2022-09-12|162.9105987548828|104956000
AMZN_2022-09-12|AMZN|2022-09-12|136.4499969482422|53826900
NFLX_2022-09-12|NFLX|2022-09-12|236.52999877929688|6047400
TSLA_2022-09-12|TSLA|2022-09-12|304.4200134277344|48674600
GOOGL_2022-09-12|GOOGL|2022-09-12|110.86000061035156|22966800
MSFT_2022-09-12|MSFT|2022-09-12|265.2362976074219|18747700
MSFT_2022-09-13|MSFT|2022-09-13|250.654052734375|33353300
GOOGL_2022-09-13|GOOGL|2022-09-13|104.31999969482422|38172900
TSLA_2022-09-13|TSLA|2022-09-13|292.1300048828125|68229600
AAPL_2022-09-13|AAPL|2022-09-13|153.35107421875|122656600
NFLX_2022-09-13|NFLX|2022-09-13|218.1300048828125|8000100
META_2022-09-13|META|2022-09-13|153.1300048828125|44444100
AMZN_2022-09-13|AMZN|2022-09-13|126.81999969482422|72694000
